# run unit tests for module 'overlap.'

# test_Hermite_polynomials: up to 7 the largest deviation from Kroecker is 1.4e-14 
# test_kinetic_overlap deviations 0.3827, 0.747329 and 0.0974829
# shortest bond is 6.9282 Bohr
# SHO up to numax=6, spread sigma = 1.264898934 Bohr
# classical return radius at 4.89893 Bohr
# account for periodic images up to 15.179 Bohr
# 84 SHO functions up to numax=6
# k-point 0.000000 0.000000 0.000000
0.038836 0.00150827 0.00506948 1.16673 1.19536 1.21269 1.22285 1.22515 1.24596 1.27125 1.28169 1.30188 1.37756 1.38279 1.40493 2.43642 2.45301 2.51469 2.56321 2.62782 2.63401 3.59202 3.63141 3.67122 3.68152 3.68218 3.71514 3.73183 3.73738 3.76406 3.78345 3.78544 3.80186 3.86016 3.86391 3.88179 3.89779 3.91899 3.93931 4.1638 4.16842 4.19507 4.53329 4.54472 4.5459 5.02244 5.04706 5.06142 5.14376 5.24999 5.26255 5.35064 5.38074 5.43802 5.60687 5.6091 5.6372 6.27728 6.2808 6.32594 6.33408 6.34215 6.38986 6.418 6.4344 6.43556 6.43637 6.4585 6.53929 6.54836 7.86129 7.87714 8.01498 8.03195 8.04394 8.05808 8.20016 8.21552 8.70112 8.71325 8.72391 8.82154 8.82294 8.83988 8.90346 8.90846 
0.042720 0.001825 0.00540076 1.1591 1.19137 1.2095 1.22032 1.22179 1.24609 1.27325 1.28633 1.30758 1.37959 1.38563 1.41149 2.42853 2.44466 2.5149 2.56335 2.63655 2.64289 3.5799 3.62123 3.6635 3.67489 3.67671 3.71364 3.7292 3.73609 3.76501 3.78323 3.78629 3.79992 3.86999 3.87111 3.87804 3.89755 3.92484 3.94695 4.16701 4.17203 4.20295 4.53528 4.54893 4.55037 5.01136 5.04155 5.05821 5.14044 5.24524 5.25569 5.35689 5.3848 5.44864 5.60938 5.61215 5.64567 6.26489 6.26808 6.32252 6.33109 6.33873 6.38838 6.41319 6.43268 6.43377 6.43634 6.46142 6.55187 6.5608 7.84502 7.86071 8.015 8.03203 8.04394 8.05815 8.21718 8.23252 8.69274 8.7073 8.71955 8.81585 8.8165 8.83793 8.89953 8.90624 
0.046604 0.0021719 0.00576361 1.15143 1.1874 1.20627 1.21764 1.21826 1.24631 1.27518 1.29099 1.31321 1.3818 1.38865 1.41835 2.42055 2.43631 2.5152 2.5635 2.64538 2.65183 3.56774 3.61094 3.65509 3.66792 3.67104 3.71212 3.72609 3.73462 3.76551 3.78145 3.78926 3.79771 3.87466 3.87609 3.88008 3.89971 3.93084 3.95457 4.17053 4.17581 4.21109 4.53749 4.55352 4.55522 4.99951 5.03578 5.05473 5.13695 5.24096 5.24875 5.36348 5.3887 5.45912 5.61208 5.61546 5.65473 6.25233 6.25535 6.31901 6.32772 6.33517 6.38658 6.40794 6.43084 6.43192 6.4363 6.4646 6.56448 6.5733 7.82876 7.84431 8.01503 8.03211 8.04394 8.05821 8.23423 8.24957 8.68353 8.70066 8.71435 8.80785 8.8115 8.83595 8.89545 8.90416 
0.050487 0.00254897 0.00615803 1.14372 1.18347 1.20303 1.21463 1.21483 1.2466 1.27703 1.29569 1.31879 1.38418 1.39183 1.42548 2.41252 2.42795 2.51557 2.56367 2.6543 2.66082 3.55553 3.60054 3.64607 3.66061 3.66518 3.71055 3.72265 3.73293 3.76555 3.78006 3.79236 3.79525 3.87173 3.878 3.89025 3.9051 3.93703 3.96213 4.17437 4.17976 4.2194 4.53994 4.55847 4.56046 4.98698 5.02976 5.05099 5.13326 5.23712 5.24175 5.37039 5.39243 5.46947 5.61496 5.61901 5.66435 6.23965 6.24259 6.31542 6.32398 6.33142 6.38447 6.40225 6.42886 6.43003 6.43624 6.46802 6.5771 6.58585 7.81251 7.82792 8.01508 8.0322 8.04394 8.05828 8.25133 8.26666 8.6735 8.69331 8.70823 8.79895 8.80667 8.83394 8.89127 8.90224 
0.054371 0.0029562 0.00658404 1.13598 1.17957 1.19978 1.21092 1.21191 1.24696 1.27881 1.30042 1.32432 1.38674 1.39515 1.43284 2.40444 2.4196 2.516 2.56385 2.66328 2.66985 3.5433 3.59006 3.63654 3.65294 3.65913 3.70894 3.71899 3.731 3.76509 3.779 3.7926 3.79557 3.86933 3.87775 3.90037 3.91283 3.94344 3.96963 4.17853 4.18384 4.22783 4.54264 4.56377 4.56607 4.97384 5.02354 5.04702 5.12938 5.2337 5.23468 5.37757 5.396 5.47968 5.618 5.6228 5.67445 6.22688 6.22983 6.31176 6.31983 6.32749 6.38208 6.39615 6.42674 6.42814 6.43618 6.47164 6.58973 6.59845 7.79629 7.81155 8.01515 8.0323 8.04394 8.05834 8.26847 8.2838 8.66267 8.68523 8.70111 8.78915 8.80211 8.83192 8.88704 8.90047 
0.058255 0.0033936 0.00704163 1.12822 1.17569 1.19651 1.20715 1.20889 1.24737 1.28052 1.30517 1.32981 1.38946 1.39861 1.44041 2.39635 2.41126 2.5165 2.56405 2.67234 2.67893 3.53104 3.57951 3.62656 3.64492 3.6529 3.70728 3.71519 3.7288 3.76415 3.77823 3.78979 3.79886 3.8675 3.87651 3.91028 3.92172 3.95013 3.97706 4.18302 4.18803 4.23632 4.54559 4.56943 4.57204 4.96016 5.01714 5.04281 5.12531 5.22756 5.23066 5.385 5.39941 5.48974 5.62119 5.62681 5.68499 6.21405 6.21705 6.30804 6.31527 6.32337 6.37942 6.38965 6.42449 6.42625 6.43612 6.47546 6.60237 6.61108 7.78008 7.7952 8.01522 8.0324 8.04394 8.05841 8.28564 8.30098 8.65106 8.67643 8.69296 8.77851 8.79789 8.8299 8.88279 8.89886 
0.062138 0.00386116 0.00753081 1.12043 1.17185 1.19324 1.20333 1.20579 1.24783 1.28215 1.30996 1.33526 1.39234 1.40219 1.44817 2.38823 2.40294 2.51705 2.56426 2.68145 2.68806 3.51877 3.56891 3.6162 3.63654 3.64649 3.70555 3.71133 3.7263 3.76274 3.77771 3.78686 3.80222 3.86626 3.87489 3.91984 3.93116 3.95722 3.98439 4.18783 4.19233 4.24483 4.54881 4.57541 4.57837 4.94603 5.01058 5.03838 5.12103 5.22039 5.22797 5.39266 5.40266 5.49968 5.62452 5.63103 5.69591 6.20116 6.20428 6.30427 6.3103 6.31907 6.37653 6.38276 6.42211 6.42439 6.43605 6.47944 6.61503 6.62374 7.76391 7.77888 8.0153 8.03251 8.04394 8.05848 8.30284 8.3182 8.63872 8.6669 8.68374 8.76706 8.79405 8.82787 8.87855 8.89739 
0.066022 0.00435889 0.00805159 1.11263 1.16804 1.18997 1.19949 1.20261 1.24833 1.28372 1.31478 1.34069 1.39537 1.40587 1.45609 2.38011 2.39463 2.51765 2.56449 2.69062 2.69722 3.50649 3.55826 3.60551 3.62782 3.6399 3.70377 3.70745 3.72346 3.76091 3.7774 3.78386 3.80563 3.8656 3.87317 3.9289 3.9409 3.96478 3.99164 4.19296 4.19671 4.25333 4.55232 4.58173 4.58504 4.93149 5.0039 5.03374 5.11657 5.21318 5.22563 5.40053 5.40576 5.50949 5.62796 5.63545 5.70717 6.18824 6.19151 6.30046 6.3049 6.3146 6.37342 6.3755 6.4196 6.42257 6.43599 6.48357 6.62769 6.63642 7.74776 7.76258 8.0154 8.03263 8.04394 8.05855 8.32007 8.33545 8.62567 8.65664 8.6735 8.75485 8.79059 8.82584 8.87435 8.89604 
0.069905 0.00488678 0.00860398 1.10481 1.16426 1.1867 1.19563 1.19936 1.24888 1.28523 1.31963 1.34609 1.39855 1.40967 1.46417 2.372 2.38634 2.5183 2.56474 2.69984 2.70641 3.4942 3.54757 3.59454 3.61876 3.63315 3.70192 3.70358 3.72027 3.75871 3.77728 3.78084 3.80908 3.86548 3.87146 3.93735 3.9508 3.97293 3.9988 4.19842 4.20117 4.26176 4.55611 4.58837 4.59204 4.9166 4.99711 5.0289 5.11192 5.20594 5.22359 5.40857 5.40871 5.51919 5.63152 5.64005 5.7187 6.17531 6.17874 6.29661 6.29907 6.30996 6.36787 6.37012 6.41696 6.4208 6.43594 6.48783 6.64036 6.64913 7.73164 7.74631 8.0155 8.03275 8.04394 8.05863 8.33732 8.35274 8.61194 8.64567 8.66228 8.74193 8.78751 8.82381 8.87022 8.89481 
0.073789 0.00544484 0.00918799 1.09699 1.16051 1.18343 1.19176 1.19606 1.24947 1.28668 1.32451 1.35148 1.40187 1.41355 1.47238 2.36389 2.37807 2.519 2.565 2.70911 2.71565 3.4819 3.53685 3.58333 3.60937 3.62625 3.69975 3.7 3.7167 3.75619 3.77732 3.77783 3.81255 3.86587 3.86982 3.94513 3.96079 3.98169 4.00587 4.20419 4.20569 4.27009 4.5602 4.59531 4.59935 4.90141 4.99023 5.02386 5.10708 5.19866 5.22183 5.41152 5.41678 5.52877 5.63516 5.64481 5.73044 6.16236 6.16598 6.29271 6.29283 6.30517 6.35991 6.36665 6.41419 6.4191 6.43589 6.49221 6.65303 6.66186 7.71555 7.73006 8.01561 8.03289 8.04395 8.05871 8.35458 8.37007 8.59759 8.634 8.65014 8.72834 8.78477 8.82178 8.86615 8.89366 
