 -1.292969 1.671768 1.000000 6.687073 4.000000 -.108883 .011856 .345018 
 -1.289062 1.661682 1.000000 6.646729 4.000000 -.113134 .012799 .372177 
 -1.285156 1.651627 1.000000 6.606506 4.000000 -.117522 .013811 .401281 
 -1.281250 1.641602 1.000000 6.566406 4.000000 -.122052 .014897 .432450 
 -1.277344 1.631607 1.000000 6.526428 4.000000 -.126727 .016060 .465815 
 -1.273438 1.621643 1.000000 6.486572 4.000000 -.131549 .017305 .501510 
 -1.269531 1.611710 1.000000 6.446838 4.000000 -.136522 .018638 .539675 
 -1.265625 1.601807 1.000000 6.407227 4.000000 -.141650 .020065 .580461 
 -1.261719 1.591934 1.000000 6.367737 4.000000 -.146934 .021590 .624022 
 -1.257812 1.582092 1.000000 6.328369 4.000000 -.152380 .023220 .670521 
 -1.253906 1.572281 1.000000 6.289124 4.000000 -.157989 .024961 .720128 
 -1.250000 1.562500 1.000000 6.250000 4.000000 -.163765 .026819 .773021 
 -1.246094 1.552750 1.000000 6.210999 4.000000 -.169711 .028802 .829386 
 -1.242188 1.543030 1.000000 6.172119 4.000000 -.175831 .030916 .889415 
 -1.238281 1.533340 1.000000 6.133362 4.000000 -.182126 .033170 .953311 
 -1.234375 1.523682 1.000000 6.094727 4.000000 -.188601 .035570 1.021282 
 -1.230469 1.514053 1.000000 6.056213 4.000000 -.195259 .038126 1.093547 
 -1.226562 1.504456 1.000000 6.017822 4.000000 -.202101 .040845 1.170331 
 -1.222656 1.494888 1.000000 5.979553 4.000000 -.209132 .043736 1.251869 
 -1.218750 1.485352 1.000000 5.941406 4.000000 -.216354 .046809 1.338403 
 -1.214844 1.475845 1.000000 5.903381 4.000000 -.223770 .050073 1.430184 
 -1.210938 1.466370 1.000000 5.865479 4.000000 -.231383 .053538 1.527472 
 -1.207031 1.456924 1.000000 5.827698 4.000000 -.239194 .057214 1.630535 
 -1.203125 1.447510 1.000000 5.790039 4.000000 -.247208 .061112 1.739648 
 -1.199219 1.438126 1.000000 5.752502 4.000000 -.255425 .065242 1.855095 
 -1.195312 1.428772 1.000000 5.715088 4.000000 -.263850 .069617 1.977168 
 -1.191406 1.419449 1.000000 5.677795 4.000000 -.272483 .074247 2.106166 
 -1.187500 1.410156 1.000000 5.640625 4.000000 -.281327 .079145 2.242396 
 -1.183594 1.400894 1.000000 5.603577 4.000000 -.290384 .084323 2.386172 
 -1.179688 1.391663 1.000000 5.566650 4.000000 -.299657 .089794 2.537815 
 -1.175781 1.382462 1.000000 5.529846 4.000000 -.309145 .095571 2.697650 
 -1.171875 1.373291 1.000000 5.493164 4.000000 -.318852 .101667 2.866011 
 -1.167969 1.364151 1.000000 5.456604 4.000000 -.328779 .108096 3.043236 
 -1.164062 1.355042 1.000000 5.420166 4.000000 -.338927 .114872 3.229667 
 -1.160156 1.345963 1.000000 5.383850 4.000000 -.349297 .122009 3.425650 
 -1.156250 1.336914 1.000000 5.347656 4.000000 -.359890 .129521 3.631537 
 -1.152344 1.327896 1.000000 5.311584 4.000000 -.370707 .137424 3.847679 
 -1.148438 1.318909 1.000000 5.275635 4.000000 -.381749 .145732 4.074430 
 -1.144531 1.309952 1.000000 5.239807 4.000000 -.393015 .154461 4.312145 
 -1.140625 1.301025 1.000000 5.204102 4.000000 -.404506 .163625 4.561178 
 -1.136719 1.292130 1.000000 5.168518 4.000000 -.416222 .173241 4.821882 
 -1.132812 1.283264 1.000000 5.133057 4.000000 -.428162 .183323 5.094608 
 -1.128906 1.274429 1.000000 5.097717 4.000000 -.440326 .193887 5.379701 
 -1.125000 1.265625 1.000000 5.062500 4.000000 -.452714 .204950 5.677503 
 -1.121094 1.256851 1.000000 5.027405 4.000000 -.465323 .216526 5.988348 
 -1.117188 1.248108 1.000000 4.992432 4.000000 -.478153 .228630 6.312561 
 -1.113281 1.239395 1.000000 4.957581 4.000000 -.491202 .241279 6.650459 
 -1.109375 1.230713 1.000000 4.922852 4.000000 -.504468 .254488 7.002347 
 -1.105469 1.222061 1.000000 4.888245 4.000000 -.517949 .268271 7.368515 
 -1.101562 1.213440 1.000000 4.853760 4.000000 -.531642 .282644 7.749240 
 -1.097656 1.204849 1.000000 4.819397 4.000000 -.545545 .297619 8.144779 
 -1.093750 1.196289 1.000000 4.785156 4.000000 -.559654 .313213 8.555373 
 -1.089844 1.187759 1.000000 4.751038 4.000000 -.573966 .329437 8.981239 
 -1.085938 1.179260 1.000000 4.717041 4.000000 -.588477 .346305 9.422572 
 -1.082031 1.170792 1.000000 4.683167 4.000000 -.603182 .363829 9.879539 
 -1.078125 1.162354 1.000000 4.649414 4.000000 -.618078 .382020 10.352282 
 -1.074219 1.153946 1.000000 4.615784 4.000000 -.633159 .400890 10.840911 
 -1.070312 1.145569 1.000000 4.582275 4.000000 -.648420 .420448 11.345500 
 -1.066406 1.137222 1.000000 4.548889 4.000000 -.663855 .440703 11.866093 
 -1.062500 1.128906 1.000000 4.515625 4.000000 -.679458 .461663 12.402690 
 -1.058594 1.120621 1.000000 4.482483 4.000000 -.695223 .483335 12.955255 
 -1.054688 1.112366 1.000000 4.449463 4.000000 -.711143 .505724 13.523706 
 -1.050781 1.104141 1.000000 4.416565 4.000000 -.727210 .528834 14.107916 
 -1.046875 1.095947 1.000000 4.383789 4.000000 -.743417 .552669 14.707707 
 -1.042969 1.087784 1.000000 4.351135 4.000000 -.759756 .577229 15.322853 
 -1.039062 1.079651 1.000000 4.318604 4.000000 -.776218 .602514 15.953072 
 -1.035156 1.071548 1.000000 4.286194 4.000000 -.792794 .628522 16.598026 
 -1.031250 1.063477 1.000000 4.253906 4.000000 -.809474 .655248 17.257317 
 -1.027344 1.055435 1.000000 4.221741 4.000000 -.826250 .682688 17.930485 
 -1.023438 1.047424 1.000000 4.189697 4.000000 -.843110 .710834 18.617008 
 -1.019531 1.039444 1.000000 4.157776 4.000000 -.860043 .739674 19.316296 
 -1.015625 1.031494 1.000000 4.125977 4.000000 -.877040 .769198 20.027689 
 -1.011719 1.023575 1.000000 4.094299 4.000000 -.894087 .799391 20.750457 
 -1.007812 1.015686 1.000000 4.062744 4.000000 -.911173 .830236 21.483797 
 -1.003906 1.007828 1.000000 4.031311 4.000000 -.928286 .861714 22.226832 
 -1.000000 1.000000 1.000000 4.000000 4.000000 -.945412 .893803 22.978607 
 -.996094 .992203 1.000000 3.968811 4.000000 -.962537 .926478 23.738088 
 -.992188 .984436 1.000000 3.937744 4.000000 -.979649 .959713 24.504165 
 -.988281 .976700 1.000000 3.906799 4.000000 -.996733 .993477 25.275644 
 -.984375 .968994 1.000000 3.875977 4.000000 -1.013774 1.027738 26.051252 
 -.980469 .961319 1.000000 3.845276 4.000000 -1.030757 1.062460 26.829633 
 -.976562 .953674 1.000000 3.814697 4.000000 -1.047666 1.097604 27.609350 
 -.972656 .946060 1.000000 3.784241 4.000000 -1.064486 1.133130 28.388882 
 -.968750 .938477 1.000000 3.753906 4.000000 -1.081199 1.168991 29.166628 
 -.964844 .930923 1.000000 3.723694 4.000000 -1.097790 1.205142 29.940906 
 -.960938 .923401 1.000000 3.693604 4.000000 -1.114240 1.241531 30.709954 
 -.957031 .915909 1.000000 3.663635 4.000000 -1.130533 1.278106 31.471933 
