 
93  1 115127.200197 2
94  1 118001.686171 2
95  1 120921.238170 2
96  1 123886.339105 2
97  1 126897.472927 2
98  1 129955.126680 2
99  1 133059.791679 2
100  1 136211.964242 2
101  1 139412.146195 2
102  1 142660.845165 2
103  1 145964.852131 2
104  1 149318.666457 2
105  1 152722.918872 2
106  1 156178.173556 2
107  1 159684.974317 2
108  1 163243.862779 2
109  1 166855.384728 2
110  1 170520.092382 2
111  1 174238.545230 2
112  1 178011.310279 2
113  1 181843.731172 2
114  1 185731.883643 2
115  1 189676.325659 2
116  1 193677.666341 2
117  1 197736.517896 2
118  1 201853.494286 2
119  1 206032.852215 2
 
3  2      2.786019 1
4  2      5.598860 2
5  2      9.379827 2
6  2     13.640454 2
7  2     18.421021 2
8  2     23.750976 2
9  2     29.644164 2
10  2     36.108563 2
11  2     56.174866 2
12  2     79.247197 2
13  2    107.419834 2
14  2    138.697958 2
15  2    173.120430 2
16  2    210.771859 2
17  2    251.702966 2
18  2    295.945974 2
19  2    351.967024 2
20  2    412.953071 2
21  2    472.822644 2
22  2    535.338760 2
23  2    600.935030 2
24  2    669.787235 2
25  2    741.997901 2
26  2    817.639659 2
27  2    896.770496 2
28  2    979.440524 2
29  2   1065.695398 2
30  2   1155.578231 2
31  2   1259.271617 2
32  2   1368.535732 2
33  2   1483.259226 2
34  2   1603.418833 2
35  2   1729.005920 2
36  2   1860.022655 2
37  2   2003.033790 2
38  2   2152.427691 2
39  2   2305.392287 2
40  2   2463.181481 2
41  2   2626.178202 2
42  2   2794.556961 2
43  2   2968.426578 2
44  2   3147.870514 2
45  2   3332.961029 2
46  2   3523.765126 2
47  2   3720.347388 2
48  2   3922.771498 2
49  2   4138.478759 2
50  2   4361.018648 2
51  2   4590.417099 2
52  2   4826.740515 2
53  2   5070.051303 2
54  2   5320.409574 2
55  2   5582.895084 2
56  2   5853.177829 2
57  2   6122.356309 2
58  2   6397.048831 2
59  2   6678.073689 2
60  2   6965.690939 2
61  2   7260.067770 2
62  2   7561.338545 2
63  2   7869.622668 2
64  2   8185.031916 2
65  2   8507.674064 2
66  2   8837.654902 2
67  2   9175.079413 2
68  2   9520.052600 2
69  2   9872.679985 2
70  2  10233.067996 2
71  2  10608.753892 2
72  2  10993.312987 2
73  2  11386.760329 2
74  2  11789.162540 2
75  2  12200.592389 2
76  2  12621.130121 2
77  2  13050.863663 2
78  2  13489.887859 2
79  2  13938.303550 2
80  2  14396.216758 2
81  2  14869.633748 2
82  2  15353.265512 2
83  2  15847.196099 2
84  2  16351.553007 2
85  2  16866.461759 2
86  2  17392.046487 2
87  2  17932.751706 2
88  2  18484.825621 2
89  2  19044.113404 2
90  2  19612.369155 2
91  2  20191.027819 2
92  2  20780.492889 2
93  2  21381.013285 2
94  2  21992.792986 2
95  2  22616.018428 2
96  2  23250.868178 2
97  2  23897.517145 2
98  2  24556.138719 2
99  2  25226.905973 2
100  2  25909.992411 2
101  2  26605.572461 2
102  2  27313.821756 2
103  2  28041.455415 2
104  2  28782.412190 2
105  2  29536.971280 2
106  2  30305.343079 2
107  2  31087.713799 2
108  2  31884.263213 2
109  2  32695.170796 2
110  2  33520.617876 2
111  2  34360.788386 2
112  2  35215.869055 2
113  2  36090.883525 2
114  2  36981.473264 2
115  2  37887.801212 2
116  2  38810.076400 2
117  2  39748.506238 2
118  2  40703.295136 2
119  2  41678.263502 2
 
5  2      3.709579 1
6  2      5.417034 2
7  2      7.240517 3
8  2      9.197208 4
9  2     11.293075 5
10  2     13.530094 6
11  2     28.673569 6
12  2     46.680163 6
13  2     69.639604 6
14  2     95.569666 6
15  2    124.499778 6
16  2    156.504317 6
17  2    191.623276 6
18  2    229.877628 6
19  2    279.766858 6
20  2    334.458631 6
21  2    387.948802 6
22  2    443.918520 6
23  2    502.778325 6
24  2    564.684740 6
25  2    629.721895 6
26  2    697.944069 6
27  2    769.390582 6
28  2    844.092375 6
29  2    922.075323 6
30  2   1003.362067 6
31  2   1098.038934 6
32  2   1197.898804 6
33  2   1302.812696 6
34  2   1412.737655 6
35  2   1527.643490 6
36  2   1647.509211 6
37  2   1778.891527 6
38  2   1916.147814 6
39  2   2056.457496 6
40  2   2201.034580 6
41  2   2350.230000 6
42  2   2504.186266 6
43  2   2662.979486 6
44  2   2826.659478 6
45  2   2995.263839 6
46  2   3168.823839 6
47  2   3347.367232 6
48  2   3530.919745 6
49  2   3726.863916 6
50  2   3928.724349 6
51  2   4136.486535 6
52  2   4350.175093 6
53  2   4569.809249 6
54  2   4795.404567 6
55  2   5032.002923 6
56  2   5275.223757 6
57  2   5516.226883 6
58  2   5761.500286 6
59  2   6011.800136 6
60  2   6267.330140 6
61  2   6528.201205 6
62  2   6794.490619 6
63  2   7066.259613 6
64  2   7343.560566 6
65  2   7626.440544 6
66  2   7914.943264 6
67  2   8209.110236 6
68  2   8508.981558 6
69  2   8814.596386 6
70  2   9125.993301 6
71  2   9450.569512 6
72  2   9781.882272 6
73  2  10119.878061 6
74  2  10464.551661 6
75  2  10815.901848 6
76  2  11173.932991 6
77  2  11538.655354 6
78  2  11910.084378 6
79  2  12288.239775 6
80  2  12673.144724 6
81  2  13070.715898 6
82  2  13475.581940 6
83  2  13887.739075 6
84  2  14307.225267 6
85  2  14734.074742 6
86  2  15168.318578 6
87  2  15614.310347 6
88  2  16068.199831 6
89  2  16525.755783 6
90  2  16988.623205 6
91  2  17458.129115 6
92  2  17934.571555 6
93  2  18418.093040 6
94  2  18908.789663 6
95  2  19406.738363 6
96  2  19912.006532 6
97  2  20424.656206 6
98  2  20944.746185 6
99  2  21472.333237 6
100  2  22007.472839 6
101  2  22550.219677 6
102  2  23100.627926 6
103  2  23665.265102 6
104  2  24237.965634 6
105  2  24818.883145 6
106  2  25408.100462 6
107  2  26005.674431 6
108  2  26611.653742 6
109  2  27226.085115 6
110  2  27849.015471 6
111  2  28480.492722 6
112  2  29120.565978 6
113  2  29774.118372 6
114  2  30436.651605 6
115  2  31108.186390 6
116  2  31788.788078 6
117  2  32478.518926 6
118  2  33177.436753 6
119  2  33889.215677 6
 
11  3      2.720255 1
12  3      4.766070 2
13  3      7.786229 2
14  3     10.864794 2
15  3     14.013990 2
16  3     17.280375 2
17  3     20.690421 2
18  3     24.258844 2
19  3     34.925775 2
20  3     46.709036 2
21  3     54.632929 2
22  3     62.207609 2
23  3     69.781167 2
24  3     77.477216 2
25  3     85.357845 2
26  3     93.460652 2
27  3    101.811330 2
28  3    110.429066 2
29  3    119.329187 2
30  3    128.524587 2
31  3    147.250860 2
32  3    167.562929 2
33  3    189.312530 2
34  3    212.448776 2
35  3    236.938123 2
36  3    262.758191 2
37  3    296.359658 2
38  3    332.110695 2
39  3    367.224832 2
40  3    402.946135 2
41  3    439.630224 2
42  3    477.422026 2
43  3    516.398974 2
44  3    556.611396 2
45  3    598.096754 2
46  3    640.885651 2
47  3    685.004735 2
48  3    730.478265 2
49  3    784.577569 2
50  3    840.854335 2
51  3    899.286025 2
52  3    959.890374 2
53  3   1022.680657 2
54  3   1087.667182 2
55  3   1159.847136 2
56  3   1234.844377 2
57  3   1302.719481 2
58  3   1370.799201 2
59  3   1439.949374 2
60  3   1510.407542 2
61  3   1582.302262 2
62  3   1655.721542 2
63  3   1730.733553 2
64  3   1807.395265 2
65  3   1885.756766 2
66  3   1965.863695 2
67  3   2047.758679 2
68  3   2131.482337 2
69  3   2217.073900 2
70  3   2304.571682 2
71  3   2402.144247 2
72  3   2502.794046 2
73  3   2606.423547 2
74  3   2713.003179 2
75  3   2822.514648 2
76  3   2934.949118 2
77  3   3050.306163 2
78  3   3168.592339 2
79  3   3289.819868 2
80  3   3414.005544 2
81  3   3547.018515 2
82  3   3683.497570 2
83  3   3823.433732 2
84  3   3966.860432 2
85  3   4113.808020 2
86  3   4264.304274 2
87  3   4422.680601 2
88  3   4585.089942 2
89  3   4747.071653 2
90  3   4910.359135 2
91  3   5076.338603 2
92  3   5245.324316 2
93  3   5417.466887 2
94  3   5592.867667 2
95  3   5771.607520 2
96  3   5953.757048 2
97  3   6139.381076 2
98  3   6328.540943 2
99  3   6521.295800 2
100  3   6717.703419 2
101  3   6917.820729 2
102  3   7121.704140 2
103  3   7336.251342 2
104  3   7555.046679 2
105  3   7778.235339 2
106  3   8005.896385 2
107  3   8238.084882 2
108  3   8474.848801 2
109  3   8716.234826 2
110  3   8962.290327 2
111  3   9213.064033 2
112  3   9468.606151 2
113  3   9733.775865 2
114  3  10004.088891 2
115  3  10279.567552 2
116  3  10560.278854 2
117  3  10846.286801 2
118  3  11137.651058 2
119  3  11438.035780 2
 
13  3      2.733793 1
14  3      4.149943 2
15  3      5.596762 3
16  3      7.109747 4
17  3      8.703796 5
18  3     10.385186 6
19  3     18.592480 6
20  3     27.870663 6
21  3     33.495842 6
22  3     38.741911 6
23  3     43.923041 6
24  3     49.146804 6
25  3     54.465071 6
26  3     59.907843 6
27  3     65.494597 6
28  3     71.239091 6
29  3     77.151686 6
30  3     83.240581 6
31  3     98.574044 6
32  3    115.332249 6
33  3    133.379455 6
34  3    152.671488 6
35  3    173.177521 6
36  3    194.875163 6
37  3    224.210860 6
38  3    255.550963 6
39  3    286.105039 6
40  3    317.114168 6
41  3    348.928305 6
42  3    381.685866 6
43  3    415.457141 6
44  3    450.284789 6
45  3    486.198149 6
46  3    523.219284 6
47  3    561.365924 6
48  3    600.653045 6
49  3    648.342643 6
50  3    697.976644 6
51  3    749.522428 6
52  3    802.987278 6
53  3    858.373633 6
54  3    915.680580 6
55  3    979.894747 6
56  3   1046.627686 6
57  3   1105.953693 6
58  3   1165.168079 6
59  3   1225.120741 6
60  3   1286.034671 6
61  3   1348.023894 6
62  3   1411.161694 6
63  3   1475.501249 6
64  3   1541.084235 6
65  3   1607.945118 6
66  3   1676.113574 6
67  3   1745.615917 6
68  3   1816.476089 6
69  3   1888.716275 6
70  3   1962.357369 6
71  3   2045.533659 6
72  3   2131.241405 6
73  3   2219.365483 6
74  3   2309.857908 6
75  3   2402.681407 6
76  3   2497.807671 6
77  3   2595.216330 6
78  3   2694.893535 6
79  3   2796.830653 6
80  3   2901.023170 6
81  3   3013.318291 6
82  3   3128.332678 6
83  3   3246.034624 6
84  3   3366.434386 6
85  3   3489.538681 6
86  3   3615.351199 6
87  3   3748.179309 6
88  3   3884.150664 6
89  3   4018.782983 6
90  3   4153.782466 6
91  3   4290.507936 6
92  3   4429.246561 6
93  3   4570.121565 6
94  3   4713.206522 6
95  3   4858.554102 6
96  3   5006.206286 6
97  3   5156.198852 6
98  3   5308.563653 6
99  3   5463.329928 6
100  3   5620.525100 6
101  3   5780.175322 6
102  3   5942.305792 6
103  3   6113.778791 6
104  3   6288.149508 6
105  3   6465.530764 6
106  3   6645.968776 6
107  3   6829.485326 6
108  3   7016.094684 6
109  3   7205.809411 6
110  3   7398.642350 6
111  3   7594.607292 6
112  3   7793.719119 6
113  3   8000.800384 6
114  3   8211.331007 6
115  3   8425.296726 6
116  3   8642.727593 6
117  3   8863.650281 6
118  3   9088.086760 6
119  3   9319.663217 6
 
19  4      2.224926 1
20  4      3.791213 2
21  4      4.249997 2
22  4      4.567475 2
23  4      4.829128 2
24  4      5.061202 2
25  4      5.275141 2
26  4      5.476953 2
27  4      5.670187 2
28  4      5.857125 2
29  4      6.039329 2
30  4      6.217922 2
31  4      9.118151 2
32  4     11.917368 2
33  4     14.680860 2
34  4     17.463962 2
35  4     20.295598 2
36  4     23.191771 2
37  4     31.662417 2
38  4     40.714824 2
39  4     47.824987 2
40  4     54.366174 2
41  4     60.693595 2
42  4     66.945690 2
43  4     73.191642 2
44  4     79.472498 2
45  4     85.815660 2
46  4     92.241046 2
47  4     98.764091 2
48  4    105.397362 2
49  4    118.877237 2
50  4    133.013212 2
51  4    147.775580 2
52  4    163.174834 2
53  4    179.216490 2
54  4    195.902504 2
55  4    218.160754 2
56  4    241.615215 2
57  4    256.929449 2
58  4    271.237339 2
59  4    285.330804 2
60  4    299.408799 2
61  4    313.569152 2
62  4    327.872500 2
63  4    342.361411 2
64  4    357.068281 2
65  4    372.019225 2
66  4    387.236245 2
67  4    402.738506 2
68  4    418.543201 2
69  4    434.666086 2
70  4    451.121880 2
71  4    475.802344 2
72  4    501.748430 2
73  4    528.835256 2
74  4    557.006041 2
75  4    586.216694 2
76  4    616.433811 2
77  4    647.633243 2
78  4    679.798320 2
79  4    712.918279 2
80  4    746.986977 2
81  4    787.817822 2
82  4    830.029967 2
83  4    873.587377 2
84  4    918.496867 2
85  4    964.762353 2
86  4   1012.385233 2
87  4   1065.658383 2
88  4   1120.709176 2
89  4   1173.083506 2
90  4   1224.513596 2
91  4   1276.353894 2
92  4   1328.889920 2
93  4   1382.243977 2
94  4   1436.488940 2
95  4   1491.676856 2
96  4   1547.849107 2
97  4   1605.040860 2
98  4   1663.283349 2
99  4   1722.605163 2
100  4   1783.033050 2
101  4   1844.592453 2
102  4   1907.307832 2
103  4   1977.993211 2
104  4   2050.218794 2
105  4   2124.096056 2
106  4   2199.669572 2
107  4   2276.959536 2
108  4   2355.978745 2
109  4   2436.738394 2
110  4   2519.250047 2
111  4   2603.526282 2
112  4   2689.580805 2
113  4   2782.219640 2
114  4   2876.926073 2
115  4   2973.683716 2
116  4   3072.520669 2
117  4   3173.461759 2
118  4   3276.527172 2
119  4   3385.335865 2
 
21  3      3.367391 1
22  3      4.425217 2
23  3      5.353809 3
24  3      6.202033 4
25  3      6.993117 5
26  3      7.740240 6
27  3      8.451725 7
28  3      9.133257 8
29  3      9.788923 9
30  3     10.421759 10
31  3     19.346866 10
32  3     29.536807 10
33  3     40.898203 10
34  3     53.403153 10
35  3     67.026077 10
36  3     81.744678 10
37  3    103.991251 10
38  3    128.140889 10
39  3    151.385674 10
40  3    174.970954 10
41  3    199.241367 10
42  3    224.328951 10
43  3    250.297303 10
44  3    277.182286 10
45  3    305.006413 10
46  3    333.784916 10
47  3    363.528680 10
48  3    394.245823 10
49  3    433.223122 10
50  3    473.980973 10
51  3    516.481031 10
52  3    560.724611 10
53  3    606.707969 10
54  3    654.423801 10
55  3    708.853102 10
56  3    765.601583 10
57  3    814.828310 10
58  3    863.746352 10
59  3    913.187379 10
60  3    963.362723 10
61  3   1014.376127 10
62  3   1066.291136 10
63  3   1119.151449 10
64  3   1172.989388 10
65  3   1227.830112 10
66  3   1283.693991 10
67  3   1340.598000 10
68  3   1398.556692 10
69  3   1457.582789 10
70  3   1517.687640 10
71  3   1586.922424 10
72  3   1658.326455 10
73  3   1731.779769 10
74  3   1807.227393 10
75  3   1884.624125 10
76  3   1963.933143 10
77  3   2045.125126 10
78  3   2128.176919 10
79  3   2213.070268 10
80  3   2299.790756 10
81  3   2394.189978 10
82  3   2490.866607 10
83  3   2589.778440 10
84  3   2690.924993 10
85  3   2794.302028 10
86  3   2899.902072 10
87  3   3012.020947 10
88  3   3126.775377 10
89  3   3239.682830 10
90  3   3352.431118 10
91  3   3466.362929 10
92  3   3581.751646 10
93  3   3698.707064 10
94  3   3817.289355 10
95  3   3937.537725 10
96  3   4059.480579 10
97  3   4183.139985 10
98  3   4308.533945 10
99  3   4435.677689 10
100  3   4564.584470 10
101  3   4695.266105 10
102  3   4827.733286 10
103  3   4968.818954 10
104  3   5112.074713 10
105  3   5257.599322 10
106  3   5405.424418 10
107  3   5555.556852 10
108  3   5707.995679 10
109  3   5862.738006 10
110  3   6019.780980 10
111  3   6179.122477 10
112  3   6340.761239 10
113  3   6509.511676 10
114  3   6680.832286 10
115  3   6854.692031 10
116  3   7031.103952 10
117  3   7210.077509 10
118  3   7391.617254 10
119  3   7579.331014 10
 
31  4      2.685240 1
32  4      4.031640 2
33  4      5.340459 3
34  4      6.658736 4
35  4      8.006724 5
36  4      9.393932 6
37  4     15.777278 6
38  4     22.718421 6
39  4     27.850856 6
40  4     32.446955 6
41  4     36.828506 6
42  4     41.116732 6
43  4     45.369800 6
44  4     49.620717 6
45  4     53.890471 6
46  4     58.193570 6
47  4     62.540677 6
48  4     66.940013 6
49  4     77.930582 6
50  4     89.467791 6
51  4    101.527783 6
52  4    114.123625 6
53  4    127.261311 6
54  4    140.941914 6
55  4    160.083659 6
56  4    180.310198 6
57  4    192.463196 6
58  4    203.554136 6
59  4    214.351011 6
60  4    225.042007 6
61  4    235.717142 6
62  4    246.430507 6
63  4    257.218788 6
64  4    268.108876 6
65  4    279.121603 6
66  4    290.273819 6
67  4    301.579599 6
68  4    313.051065 6
69  4    324.698897 6
70  4    336.532703 6
71  4    356.321961 6
72  4    377.171956 6
73  4    398.957460 6
74  4    421.618760 6
75  4    445.107838 6
76  4    469.386764 6
77  4    494.426403 6
78  4    520.204695 6
79  4    546.705139 6
80  4    573.915522 6
81  4    607.640563 6
82  4    642.492136 6
83  4    678.426840 6
84  4    715.443979 6
85  4    753.539779 6
86  4    792.707763 6
87  4    837.231655 6
88  4    883.230562 6
89  4    926.246124 6
90  4    968.004460 6
91  4   1009.850530 6
92  4   1052.060768 6
93  4   1094.748349 6
94  4   1137.976892 6
95  4   1181.789043 6
96  4   1226.216617 6
97  4   1271.285060 6
98  4   1317.015718 6
99  4   1363.427134 6
100  4   1410.535850 6
101  4   1458.356947 6
102  4   1506.904363 6
103  4   1562.973678 6
104  4   1620.127377 6
105  4   1678.465809 6
106  4   1738.022194 6
107  4   1798.805211 6
108  4   1860.815993 6
109  4   1924.053942 6
110  4   1988.518680 6
111  4   2054.210713 6
112  4   2121.131545 6
113  4   2194.073347 6
114  4   2268.507085 6
115  4   2344.403578 6
116  4   2421.778021 6
117  4   2500.642220 6
118  4   2581.003238 6
119  4   2666.466251 6
 
37  5      2.126651 1
38  5      3.534023 2
39  5      4.161343 2
40  5      4.547212 2
41  5      4.827547 2
42  5      5.050847 2
43  5      5.239033 2
44  5      5.403706 2
45  5      5.551712 2
46  5      5.687413 2
47  5      5.813754 2
48  5      5.932809 2
49  5      8.392761 2
50  5     10.731845 2
51  5     13.007137 2
52  5     15.267870 2
53  5     17.542584 2
54  5     19.847773 2
55  5     26.418967 2
56  5     33.386857 2
57  5     35.538298 2
58  5     37.159098 2
59  5     38.637056 2
60  5     40.048242 2
61  5     41.424429 2
62  5     42.783058 2
63  5     44.135222 2
64  5     45.488691 2
65  5     46.849300 2
66  5     48.221692 2
67  5     49.609687 2
68  5     51.016602 2
69  5     52.445382 2
70  5     53.898729 2
71  5     59.821016 2
72  5     65.653298 2
73  5     71.479820 2
74  5     77.351827 2
75  5     83.294057 2
76  5     89.320669 2
77  5     95.441451 2
78  5    101.664211 2
79  5    107.995776 2
80  5    114.442411 2
81  5    126.601707 2
82  5    139.202288 2
83  5    152.212770 2
84  5    165.643663 2
85  5    179.501270 2
86  5    193.788181 2
87  5    212.759492 2
88  5    232.547798 2
89  5    248.715509 2
90  5    263.102830 2
91  5    277.065522 2
92  5    290.883682 2
93  5    304.672895 2
94  5    318.498457 2
95  5    332.404154 2
96  5    346.422544 2
97  5    360.579497 2
98  5    374.896539 2
99  5    389.392190 2
100  5    404.082803 2
101  5    418.983131 2
102  5    434.106675 2
103  5    456.145468 2
104  5    478.691384 2
105  5    501.844337 2
106  5    525.636536 2
107  5    550.075849 2
108  5    575.162895 2
109  5    600.896843 2
110  5    627.277288 2
111  5    654.304875 2
112  5    681.981355 2
113  5    715.080575 2
114  5    749.075648 2
115  5    783.936344 2
116  5    819.677247 2
117  5    856.309802 2
118  5    893.840902 2
119  5    935.867238 2
 
39  4      2.573689 1
40  4      3.699340 2
41  4      4.759075 3
42  4      5.791208 4
43  4      6.811990 5
44  4      7.829332 6
45  4      8.847459 7
46  4      9.868807 8
47  4     10.894841 9
48  4     11.926468 10
49  4     18.688648 10
50  4     25.919210 10
51  4     33.610792 10
52  4     41.781958 10
53  4     50.439578 10
54  4     59.583491 10
55  4     74.102927 10
56  4     89.635037 10
57  4     97.388416 10
58  4    104.085691 10
59  4    110.445853 10
60  4    116.638491 10
61  4    122.742175 10
62  4    128.802723 10
63  4    134.850302 10
64  4    140.906370 10
65  4    146.987042 10
66  4    153.104944 10
67  4    159.270283 10
68  4    165.491571 10
69  4    171.776064 10
70  4    178.130091 10
71  4    192.128295 10
72  4    207.002892 10
73  4    222.640314 10
74  4    238.986959 10
75  4    255.998490 10
76  4    273.639135 10
77  4    291.880786 10
78  4    310.701530 10
79  4    330.084294 10
80  4    350.015703 10
81  4    376.298632 10
82  4    403.541019 10
83  4    431.696992 10
84  4    460.763214 10
85  4    490.733083 10
86  4    521.597109 10
87  4    557.634320 10
88  4    594.960862 10
89  4    629.113968 10
90  4    661.819647 10
91  4    694.419244 10
92  4    727.185094 10
93  4    760.226111 10
94  4    793.601520 10
95  4    827.349450 10
96  4    861.497095 10
97  4    896.065173 10
98  4    931.070206 10
99  4    966.525821 10
100  4   1002.443553 10
101  4   1038.833393 10
102  4   1075.704102 10
103  4   1119.845542 10
104  4   1164.813601 10
105  4   1210.703204 10
106  4   1257.542053 10
107  4   1305.333227 10
108  4   1354.072183 10
109  4   1403.752568 10
110  4   1454.368172 10
111  4   1505.913588 10
112  4   1558.384327 10
113  4   1616.567506 10
114  4   1675.927011 10
115  4   1736.427368 10
116  4   1798.077409 10
117  4   1860.882498 10
118  4   1924.843174 10
119  4   1993.557443 10
 
49  5      2.643231 1
50  5      3.846800 2
51  5      4.990239 3
52  5      6.117019 4
53  5      7.248147 5
54  5      8.394376 6
55  5     13.318608 6
56  5     18.618906 6
57  5     19.871414 6
58  5     20.688329 6
59  5     21.386619 6
60  5     22.024588 6
61  5     22.625516 6
62  5     23.201732 6
63  5     23.760834 6
64  5     24.307981 6
65  5     24.846929 6
66  5     25.380581 6
67  5     25.911235 6
68  5     26.440843 6
69  5     26.971081 6
70  5     27.503459 6
71  5     31.682867 6
72  5     35.639764 6
73  5     39.494902 6
74  5     43.313376 6
75  5     47.126566 6
76  5     50.951754 6
77  5     54.799801 6
78  5     58.678340 6
79  5     62.593180 6
80  5     66.549029 6
81  5     75.950628 6
82  5     85.666057 6
83  5     95.670036 6
84  5    105.976268 6
85  5    116.592233 6
86  5    127.520376 6
87  5    143.004330 6
88  5    159.176923 6
89  5    171.645454 6
90  5    182.259964 6
91  5    192.361137 6
92  5    202.221184 6
93  5    211.949554 6
94  5    221.606121 6
95  5    231.229626 6
96  5    240.847811 6
97  5    250.481877 6
98  5    260.148780 6
99  5    269.862529 6
100  5    279.635010 6
101  5    289.476526 6
102  5    299.396135 6
103  5    315.985671 6
104  5    332.892983 6
105  5    350.215886 6
106  5    367.983242 6
107  5    386.199103 6
108  5    404.860040 6
109  5    423.961006 6
110  5    443.497253 6
111  5    463.464967 6
112  5    483.861329 6
113  5    509.451562 6
114  5    535.703736 6
115  5    562.582315 6
116  5    590.096616 6
117  5    618.252802 6
118  5    647.052449 6
119  5    680.085002 6
 
55  6      1.903873 1
56  6      3.166349 2
57  6      3.320869 2
58  6      3.390974 2
59  6      3.448128 2
60  6      3.500633 2
61  6      3.550810 2
62  6      3.599610 2
63  6      3.647530 2
64  6      3.694880 2
65  6      3.741881 2
66  6      3.788709 2
67  6      3.835515 2
68  6      3.882431 2
69  6      3.929587 2
70  6      3.977107 2
71  6      4.673676 2
72  6      5.137374 2
73  6      5.482275 2
74  6      5.759694 2
75  6      5.994382 2
76  6      6.199839 2
77  6      6.384206 2
78  6      6.552770 2
79  6      6.709172 2
80  6      6.856037 2
81  6      9.376642 2
82  6     11.774681 2
83  6     14.099706 2
84  6     16.400185 2
85  6     18.705147 2
86  6     21.031722 2
87  6     27.121216 2
88  6     33.496715 2
89  6     36.970457 2
90  6     39.117004 2
91  6     40.936304 2
92  6     42.603588 2
93  6     44.180820 2
94  6     45.698486 2
95  6     47.174804 2
96  6     48.622056 2
97  6     50.049203 2
98  6     51.463139 2
99  6     52.869378 2
100  6     54.272462 2
101  6     55.676232 2
102  6     57.083964 2
103  6     63.031968 2
104  6     68.749700 2
105  6     74.417822 2
106  6     80.111546 2
107  6     85.865898 2
108  6     91.700018 2
109  6     97.626080 2
110  6    103.652870 2
111  6    109.787424 2
112  6    116.035761 2
113  6    127.062070 2
114  6    138.387861 2
115  6    149.984067 2
116  6    161.866457 2
117  6    174.047161 2
118  6    186.533262 2
119  6    202.894617 2
 
57  4       0.160539 1
58  4      0.717549 2
59  4      1.387535 3
60  4      1.920543 4
61  4      2.349265 5
62  4      2.693031 6
63  4      2.964842 7
64  4      3.174159 8
65  4      3.328249 9
66  4      3.432931 10
67  4      3.492984 11
68  4      3.512474 12
69  4      3.494917 13
70  4      3.443424 14
71  4     10.068542 14
72  4     17.402733 14
73  4     25.393130 14
74  4     34.013154 14
75  4     43.232517 14
76  4     53.022874 14
77  4     63.359747 14
78  4     74.222547 14
79  4     85.594077 14
80  4     97.459920 14
81  4    115.608992 14
82  4    134.655167 14
83  4    154.551987 14
84  4    175.295202 14
85  4    196.877014 14
86  4    219.286506 14
87  4    246.799668 14
88  4    275.531704 14
89  4    300.996592 14
90  4    324.925720 14
91  4    348.662642 14
92  4    372.477906 14
93  4    396.477924 14
94  4    420.719204 14
95  4    445.237076 14
96  4    470.055906 14
97  4    495.193574 14
98  4    520.663770 14
99  4    546.477290 14
100  4    572.642849 14
101  4    599.167622 14
102  4    626.057562 14
103  4    660.135290 14
104  4    694.930206 14
105  4    730.533957 14
106  4    766.971396 14
107  4    804.242892 14
108  4    842.341235 14
109  4    881.257413 14
110  4    920.982546 14
111  4    961.508539 14
112  4   1002.828188 14
113  4   1049.724824 14
114  4   1097.660829 14
115  4   1146.598149 14
116  4   1196.542970 14
117  4   1247.497954 14
118  4   1299.460891 14
